Date,Time Stamp,Month,Year,Nest #,Time Arrived,Original Time Arrived,Time Departed,Handling time (s),Event,Species,Species 2,Species lumped,Received By,Provided By,Length (bill lengths),Length (cm),Area,Observer,observations,notes,day of year,week of the year
7/4/2019,7/4/2019 7:26,Jul,2019,D-20,7:26,7:26,,,Feeding,Hake,Hake,fish,A,,3.00,11.43,1,GVC,blind,,185,27
7/4/2019,7/4/2019 7:31,Jul,2019,D-20,7:31,7:31,,,Feeding,Hake,Hake,fish,A,,3.00,11.43,1,GVC,blind,,185,27
7/10/2019,7/10/2019 10:07,Jul,2019,D-08,10:07,10:07,,,Feeding,Hake,Hake,fish,F77,,3.00,11.43,1,GVC,blind,,191,28
8/3/2019,8/3/2019 7:14,Aug,2019,D-21,7:14,7:14,,,feeding,Hake,Hake,fish,N95,,3.00,11.43,2-Jan,ECC,blind,,215,31
8/3/2019,8/3/2019 8:39,Aug,2019,D-07B,8:39,8:39,,,feeding,Hake,Hake,fish,F85,,3.00,11.43,2-Jan,ECC,blind,,215,31
8/5/2019,8/5/2019 10:04,Aug,2019,D-18,10:04,10:04,,,feeding,Hake,Hake,fish,F98,,3.00,11.43,2-Jan,ASL,blind,,217,32
7/12/2019,7/12/2019 16:27,Jul,2019,D-22,16:27,16:27,,0,feeding,Hake,Hake,fish,A chick,UB parent,NA,NA,,OAS,Video,,193,28
7/16/2019,7/16/2019 11:32,Jul,2019,D-10,11:32,11:32,,1,feeding,Hake,Hake,fish,N93,,NA,NA,,OAS,Video,,197,29
7/21/2019,7/21/2019 12:23,Jul,2019,D-10,12:23,12:23,,3,feeding,Hake,Hake,fish,N93?,,NA,NA,,OAS,Video,,202,30
8/5/2019,8/5/2019 10:47,Aug,2019,D-21,10:47,10:47,,,feeding,Hake,Hake,fish,N94? (flew),,NA,NA,2-Jan,ASL,blind,,217,32
7/8/2019,7/8/2019 9:32,Jul,2019,D-01,9:32,9:32,,,Feeding,Hake,Hake,fish,F64,,,,1,GVC,blind,,189,28
7/5/2019,7/5/2019 7:45,Jul,2019,D-12,7:45,7:45,,,Feeding,Herring,Herring,fish,F99,,1.00,3.81,2,GVC,blind,,186,27
7/15/2019,7/15/2019 15:15,Jul,2019,D-22,15:15,15:15,,,Feeding,Herring,Herring,fish,B,,1.00,3.81,2,AEC,blind,,196,29
7/3/2019,7/3/2019 7:47,Jul,2019,D-01,7:47,7:47,,1,feeding,Herring,Herring,fish,F64,4,1.50,5.72,,OAS,Video,,184,27
7/5/2019,7/5/2019 7:19,Jul,2019,D-21,7:19,7:19,,,Feeding,Herring,Herring,fish,N94,,1.50,5.72,2,GVC,blind,,186,27
7/5/2019,7/5/2019 7:41,Jul,2019,D-13,7:41,7:41,,,Feeding,Herring,Herring,fish,Mate,,1.50,5.72,2,GVC,blind,,186,27
7/5/2019,7/5/2019 8:13,Jul,2019,D-19,8:13,8:13,,,Feeding,Herring,Herring,fish,F92,,1.50,5.72,1,GVC,blind,,186,27
7/8/2019,7/8/2019 13:02,Jul,2019,D-07B,13:02,13:02,,?,feeding,Herring,Herring,fish,F85,,1.50,5.72,,OAS,Video,,189,28
7/9/2019,7/9/2019 8:14,Jul,2019,D-07C,8:14,8:14,,,Feeding,Herring,Herring,fish,A chick,,1.50,5.72,2,GVC,blind,,190,28
7/9/2019,7/9/2019 8:19,Jul,2019,D-17,8:19,8:19,,,Feeding,Herring,Herring,fish,F80,,1.50,5.72,2,GVC,blind,,190,28
7/9/2019,7/9/2019 8:30,Jul,2019,D-07B,8:30,8:30,,,Feeding,Herring,Herring,fish,F85,,1.50,5.72,2,GVC,blind,,190,28
7/9/2019,7/9/2019 8:34,Jul,2019,D-05,8:34,8:34,,,Feeding,Herring,Herring,fish,F86,,1.50,5.72,2,GVC,blind,,190,28
7/11/2019,7/11/2019 12:35,Jul,2019,D-22,12:35,12:35,,,Feeding,Herring,Herring,fish,A,,1.50,5.72,2,GVC,blind,,192,28
7/11/2019,7/11/2019 13:21,Jul,2019,D-16,13:21,13:21,,,Feeding,Herring,Herring,fish,B,,1.50,5.72,1,GVC,blind,,192,28
7/15/2019,7/15/2019 14:41,Jul,2019,D-05,14:41,14:41,,,Feeding,Herring,Herring,fish,F86,,1.50,5.72,2,AEC,blind,,196,29
7/15/2019,7/15/2019 14:45,Jul,2019,D-05,14:45,14:45,,,Feeding,Herring,Herring,fish,F79,,1.50,5.72,2,AEC,blind,,196,29
7/15/2019,7/15/2019 14:51,Jul,2019,D-07B,14:51,14:51,,,Feeding,Herring,Herring,fish,F83,,1.50,5.72,2,AEC,blind,,196,29
7/15/2019,7/15/2019 15:00,Jul,2019,D-24,15:00,15:00,,,Feeding,Herring,Herring,fish,46,,1.50,5.72,2,AEC,blind,,196,29
7/15/2019,7/15/2019 15:01,Jul,2019,D-05B,15:01,15:01,,,Feeding,Herring,Herring,fish,N91,,1.50,5.72,2,AEC,blind,,196,29
7/15/2019,7/15/2019 15:12,Jul,2019,D-17,15:12,15:12,,,Feeding,Herring,Herring,fish,F79,,1.50,5.72,2,AEC,blind,originally recorded as F29,196,29
7/15/2019,7/15/2019 15:13,Jul,2019,D-07B,15:13,15:13,,,Feeding,Herring,Herring,fish,F85,,1.50,5.72,2,AEC,blind,,196,29
7/15/2019,7/15/2019 15:15,Jul,2019,D-08,15:15,15:15,,,Feeding,Herring,Herring,fish,F77,,1.50,5.72,1,ASL,blind,,196,29
7/15/2019,7/15/2019 15:19,Jul,2019,D-07C,15:19,15:19,,,Feeding,Herring,Herring,fish,A chick,,1.50,5.72,2,AEC,blind,,196,29
7/15/2019,7/15/2019 15:23,Jul,2019,D-17,15:23,15:23,,,Feeding,Herring,Herring,fish,F80,,1.50,5.72,2,AEC,blind,,196,29
7/19/2019,7/19/2019 17:38,Jul,2019,D-07b,17:38,17:38,,,feeding,Herring,Herring,fish,F85,,1.50,5.72,2,AEC,blind,,200,29
7/19/2019,7/19/2019 17:55,Jul,2019,D-07b,17:55,17:55,,,feeding,Herring,Herring,fish,F83,,1.50,5.72,2,AEC,blind,,200,29
7/19/2019,7/19/2019 18:22,Jul,2019,D-12,18:22,18:22,,,feeding,Herring,Herring,fish,F99,,1.50,5.72,2,AEC,blind,,200,29
7/21/2019,7/21/2019 7:40,Jul,2019,D-05,7:40,7:40,,,feeding,Herring,Herring,fish,F95,,1.50,5.72,1,GVC,blind,,202,30
7/21/2019,7/21/2019 8:37,Jul,2019,D-17,8:37,8:37,,,feeding,Herring,Herring,fish,F80,,1.50,5.72,2,GVC,blind,,202,30
7/21/2019,7/21/2019 8:55,Jul,2019,D-07c,8:55,8:55,,,feeding,Herring,Herring,fish,A chick,,1.50,5.72,2,GVC,blind,,202,30
7/21/2019,7/21/2019 10:06,Jul,2019,D-14b,10:06,10:06,,,feeding,Herring,Herring,fish,N96,,1.50,5.72,2,GVC,blind,,202,30
7/22/2019,7/22/2019 7:20,Jul,2019,d-17,7:20,7:20,,,feeding,Herring,Herring,fish,F80,,1.50,5.72,2,GVC,blind,,203,30
7/22/2019,7/22/2019 7:41,Jul,2019,D-13,7:41,7:41,,,failed feeding,Herring,Herring,fish,62,,1.50,5.72,2,GVC,blind,,203,30
7/22/2019,7/22/2019 8:15,Jul,2019,D-17,8:15,8:15,,,feeding,Herring,Herring,fish,F80,,1.50,5.72,2,GVC,blind,,203,30
7/22/2019,7/22/2019 8:27,Jul,2019,D-23,8:27,8:27,,,feeding,Herring,Herring,fish,44,,1.50,5.72,2,GVC,blind,,203,30
7/22/2019,7/22/2019 8:28,Jul,2019,D-23,8:28,8:28,,,feeding,Herring,Herring,fish,45,,1.50,5.72,2,GVC,blind,,203,30
7/22/2019,7/22/2019 10:31,Jul,2019,D-15,10:31,10:31,,,feeding,Herring,Herring,fish,F95,,1.50,5.72,1,GVC,blind,,203,30
8/2/2019,8/2/2019 7:50,Aug,2019,D-07B,7:50,7:50,,,feeding,Herring,Herring,fish,F83,,1.50,5.72,2-Jan,ECC,blind,,214,31
7/5/2019,7/5/2019 7:48,Jul,2019,D-21,7:48,7:48,,,Feeding,Herring,Herring,fish,N95,,1.75,6.67,2,GVC,blind,,186,27
7/8/2019,7/8/2019 10:49,Jul,2019,D-19,10:49,10:49,,,Stole item,Herring,Herring,fish,F92,,1.75,6.67,1,GVC,blind,F92 stole the herring from an adult going to the nest behind the box,189,28
7/10/2019,7/10/2019 14:23,Jul,2019,D-21,14:23,14:23,,,Feeding,Herring,Herring,fish,N94,,1.75,6.67,2,GVC,blind,,191,28
7/2/2019,7/2/2019 8:40,Jul,2019,4N-01,8:40,8:40,,3,feeding,Herring,Herring,fish,N97,,2.00,7.62,,OAS,Video,"B chick alive, but only one observed so it's probably N97",183,27
7/2/2019,7/2/2019 10:58,Jul,2019,D-18,10:58,10:58,,3,feeding,Herring,Herring,fish,A or B chick,,2.00,7.62,,OAS,Video,,183,27
7/3/2019,7/3/2019 7:47,Jul,2019,D-01,7:47,7:47,,2,feeding,Herring,Herring,fish,F64,transmitter bird,2.00,7.62,,OAS,Video,,184,27
7/3/2019,7/3/2019 8:18,Jul,2019,D-18,8:18,8:18,,3,feeding,Herring,Herring,fish,F96,,2.00,7.62,,OAS,Video,,184,27
7/4/2019,7/4/2019 7:36,Jul,2019,D-01,7:36,7:36,,,Feeding,Herring,Herring,fish,F64,,2.00,7.62,1,GVC,blind,,185,27
7/4/2019,7/4/2019 7:37,Jul,2019,D-15,7:37,7:37,,,Feeding,Herring,Herring,fish,F95,,2.00,7.62,1,GVC,blind,,185,27
7/4/2019,7/4/2019 7:39,Jul,2019,D-19,7:39,7:39,,,Feeding,Herring,Herring,fish,F92,,2.00,7.62,1,GVC,blind,,185,27
7/4/2019,7/4/2019 16:56,Jul,2019,D-22,16:56,16:56,,,Feeding,Herring,Herring,fish,B,,2.00,7.62,2,GVC,blind,,185,27
7/5/2019,7/5/2019 7:32,Jul,2019,D-14B,7:32,7:32,,,Feeding,Herring,Herring,fish,N96,,2.00,7.62,2,GVC,blind,,186,27
7/5/2019,7/5/2019 8:17,Jul,2019,D-20,8:17,8:17,,,Feeding,Herring,Herring,fish,A,,2.00,7.62,1,GVC,blind,,186,27
7/6/2019,7/6/2019 8:56,Jul,2019,D-15,8:56,8:56,,0,feeding,Herring,Herring,fish,F95,,2.00,7.62,,OAS,Video,,187,27
7/6/2019,7/6/2019 8:56,Jul,2019,D-01,8:56,8:56,,2,feeding,Herring,Herring,fish,F64,transmitter,2.00,7.62,,OAS,Video,,187,27
7/6/2019,7/6/2019 12:24,Jul,2019,D-07B,12:24,12:24,,5,feeding,Herring,Herring,fish,F85,,2.00,7.62,,OAS,Video,,187,27
7/7/2019,7/7/2019 8:02,Jul,2019,D-01,8:02,8:02,,1,feeding,Herring,Herring,fish,F64,banded-004?,2.00,7.62,,OAS,Video,,188,28
7/7/2019,7/7/2019 13:08,Jul,2019,D-07B,13:08,13:08,,6,feeding,Herring,Herring,fish,F83,,2.00,7.62,,OAS,Video,,188,28
7/8/2019,7/8/2019 7:43,Jul,2019,D-01,7:43,7:43,,18,feeding,Herring,Herring,fish,F64,,2.00,7.62,,OAS,Video,,189,28
7/8/2019,7/8/2019 9:40,Jul,2019,D-01,9:40,9:40,,,Feeding,Herring,Herring,fish,F64,,2.00,7.62,1,GVC,blind,,189,28
7/8/2019,7/8/2019 9:46,Jul,2019,D-16,9:46,9:46,,,Feeding,Herring,Herring,fish,A,,2.00,7.62,1,GVC,blind,,189,28
7/8/2019,7/8/2019 10:00,Jul,2019,D-16,10:00,10:00,,,Feeding,Herring,Herring,fish,A,,2.00,7.62,1,GVC,blind,,189,28
7/8/2019,7/8/2019 10:56,Jul,2019,D-20,10:56,10:56,,,Feeding,Herring,Herring,fish,A,,2.00,7.62,1,GVC,blind,,189,28
7/9/2019,7/9/2019 11:28,Jul,2019,D-05,11:28,11:28,,0,feeding,Herring,Herring,fish,F86,UB parent,2.00,7.62,,OAS,Video,,190,28
7/9/2019,7/9/2019 13:18,Jul,2019,D-07C,13:18,13:18,,1,feeding,Herring,Herring,fish,A chick,UB parent,2.00,7.62,,OAS,Video,,190,28
7/10/2019,7/10/2019 9:54,Jul,2019,D-01,9:54,9:54,,,Feeding,Herring,Herring,fish,F64,,2.00,7.62,1,GVC,blind,,191,28
7/10/2019,7/10/2019 13:35,Jul,2019,D-22,13:35,13:35,,,Feeding,Herring,Herring,fish,A,,2.00,7.62,2,GVC,blind,,191,28
7/10/2019,7/10/2019 14:00,Jul,2019,D-14B,14:00,14:00,,,Failed feeding,Herring,Herring,fish,N96,,2.00,7.62,2,GVC,blind,"Chick not seen, parents tore it in half and eventually ate it when chick didn't come out",191,28
7/10/2019,7/10/2019 14:12,Jul,2019,D-07B,14:12,14:12,,,Feeding,Herring,Herring,fish,F83,,2.00,7.62,2,GVC,blind,,191,28
7/11/2019,7/11/2019 10:59,Jul,2019,D-23,10:59,10:59,,,Feeding,Herring,Herring,fish,45,,2.00,7.62,2,GVC,blind,,192,28
7/11/2019,7/11/2019 11:03,Jul,2019,D-22,11:03,11:03,,,Feeding,Herring,Herring,fish,A,,2.00,7.62,2,GVC,blind,,192,28
7/11/2019,7/11/2019 11:11,Jul,2019,D-23,11:11,11:11,,,Feeding,Herring,Herring,fish,44,,2.00,7.62,2,GVC,blind,,192,28
7/11/2019,7/11/2019 11:33,Jul,2019,D-05B,11:33,11:33,,,Feeding,Herring,Herring,fish,N91,,2.00,7.62,2,GVC,blind,,192,28
7/11/2019,7/11/2019 12:26,Jul,2019,D-05B,12:26,12:26,,,Feeding,Herring,Herring,fish,N91,,2.00,7.62,2,GVC,blind,,192,28
7/11/2019,7/11/2019 14:26,Jul,2019,D-19,14:26,14:26,,,Feeding,Herring,Herring,fish,F91,,2.00,7.62,1,GVC,blind,,192,28
7/12/2019,7/12/2019 11:47,Jul,2019,D-07C,11:47,11:47,,0,feeding,Herring,Herring,fish,A chick,UB parent,2.00,7.62,,OAS,Video,,193,28
7/12/2019,7/12/2019 16:39,Jul,2019,D-22,16:39,16:39,,?,feeding,Herring,Herring,fish,A or B chick,UB parent,2.00,7.62,,OAS,Video,,193,28
7/15/2019,7/15/2019 10:18,Jul,2019,D-05B,10:18,10:18,,0,feeding,Herring,Herring,fish,N91,,2.00,7.62,,OAS,Video,,196,29
7/15/2019,7/15/2019 10:26,Jul,2019,D-05,10:26,10:26,,1,feeding,Herring,Herring,fish,F86,1,2.00,7.62,,OAS,Video,,196,29
7/15/2019,7/15/2019 14:12,Jul,2019,D-12,14:12,14:12,,,Feeding,Herring,Herring,fish,F99,,2.00,7.62,2,AEC,blind,,196,29
7/15/2019,7/15/2019 14:33,Jul,2019,D-08,14:33,14:33,,,Feeding,Herring,Herring,fish,F77,,2.00,7.62,1,ASL,blind,,196,29
7/15/2019,7/15/2019 15:16,Jul,2019,D-08,15:16,15:16,,2,feeding,Herring,Herring,fish,F77,,2.00,7.62,,OAS,Video,,196,29
7/15/2019,7/15/2019 16:36,Jul,2019,D-22,16:36,16:36,,0,feeding,Herring,Herring,fish,A chick,,2.00,7.62,,OAS,Video,,196,29
7/15/2019,7/15/2019 17:19,Jul,2019,4N-01,17:19,17:19,,?,feeding,Herring,Herring,fish,N97,UB parent,2.00,7.62,,OAS,Video,,196,29
7/16/2019,7/16/2019 7:26,Jul,2019,D-07B,7:26,7:26,,2,feeding,Herring,Herring,fish,F83,,2.00,7.62,,OAS,Video,,197,29
7/16/2019,7/16/2019 13:26,Jul,2019,D-24,13:26,13:26,,1,feeding,Herring,Herring,fish,46,,2.00,7.62,,OAS,Video,,197,29
7/16/2019,7/16/2019 18:15,Jul,2019,D-05,18:15,18:15,,1,feeding,Herring,Herring,fish,F86,?,2.00,7.62,,OAS,Video,,197,29
7/16/2019,7/16/2019 18:42,Jul,2019,D-05B,18:42,18:42,,1,feeding,Herring,Herring,fish,N91,,2.00,7.62,,OAS,Video,,197,29
7/18/2019,7/18/2019 14:24,Jul,2019,4N-01,14:24,14:24,,2,feeding,Herring,Herring,fish,N97,,2.00,7.62,,OAS,Video,,199,29
7/19/2019,7/19/2019 12:50,Jul,2019,D-07B,12:50,12:50,,4,feeding,Herring,Herring,fish,F83,,2.00,7.62,,OAS,Video,,200,29
7/19/2019,7/19/2019 17:56,Jul,2019,D-24,17:56,17:56,,2,feeding,Herring,Herring,fish,46,,2.00,7.62,,OAS,Video,,200,29
7/21/2019,7/21/2019 8:31,Jul,2019,D-23,8:31,8:31,,,feeding,Herring,Herring,fish,unknown,,2.00,7.62,2,GVC,blind,,202,30
7/22/2019,7/22/2019 7:03,Jul,2019,D-07b,7:03,7:03,,,feeding,Herring,Herring,fish,F85,,2.00,7.62,2,GVC,blind,,203,30
7/22/2019,7/22/2019 7:13,Jul,2019,D-14b,7:13,7:13,,,feeding,Herring,Herring,fish,N96,,2.00,7.62,2,GVC,blind,,203,30
7/22/2019,7/22/2019 10:57,Jul,2019,D-19,10:57,10:57,,,feeding,Herring,Herring,fish,F91,,2.00,7.62,1,GVC,blind,,203,30
7/25/2019,7/25/2019 11:10,Jul,2019,D-07B,11:10,11:10,,,feeding,Herring,Herring,fish,F85,,2.00,7.62,2,ECC,blind,,206,30
8/2/2019,8/2/2019 8:04,Aug,2019,D-21,8:04,8:04,,,feeding,Herring,Herring,fish,N94,,2.00,7.62,2-Jan,ECC,blind,,214,31
8/3/2019,8/3/2019 7:54,Aug,2019,D-23,7:54,7:54,,,failed feeding,Herring,Herring,fish,NA,,2.00,7.62,2-Jan,ECC,blind,,215,31
8/3/2019,8/3/2019 7:59,Aug,2019,D-03.2,7:59,7:59,,,feeding,Herring,Herring,fish,65,,2.00,7.62,2-Jan,ECC,blind,,215,31
7/1/2019,7/1/2019 12:49,Jul,2019,4N-01,12:49,12:49,,4,feeding,Herring,Herring,fish,A or B chick,,2.50,9.53,,OAS,Video,,182,27
7/3/2019,7/3/2019 8:53,Jul,2019,D-18,8:53,8:53,,12,feeding,Herring,Herring,fish,A or B chick,,2.50,9.53,,OAS,Video,,184,27
7/3/2019,7/3/2019 20:13,Jul,2019,D-20,20:13,20:13,,1,feeding,Herring,Herring,fish,N92,,2.50,9.53,,OAS,Video,,184,27
7/4/2019,7/4/2019 7:23,Jul,2019,D-16,7:23,7:23,,,Feeding,Herring,Herring,fish,A,,2.50,9.53,1,GVC,blind,,185,27
7/6/2019,7/6/2019 8:05,Jul,2019,D-01,8:05,8:05,,1,feeding,Herring,Herring,fish,F64,UB Parent,2.50,9.53,,OAS,Video,,187,27
7/9/2019,7/9/2019 9:04,Jul,2019,D-18,9:04,9:04,,1,feeding,Herring,Herring,fish,A or B chick,UB parent,2.50,9.53,,OAS,Video,,190,28
7/9/2019,7/9/2019 9:05,Jul,2019,D-01,9:05,9:05,,1,feeding,Herring,Herring,fish,F64,UB parent,2.50,9.53,,OAS,Video,,190,28
7/10/2019,7/10/2019 8:52,Jul,2019,D-01,8:52,8:52,,3,feeding,Herring,Herring,fish,F64,UB parent,2.50,9.53,,OAS,Video,,191,28
7/10/2019,7/10/2019 9:49,Jul,2019,D-15,9:49,9:49,,,Feeding,Herring,Herring,fish,F95,,2.50,9.53,1,GVC,blind,,191,28
7/11/2019,7/11/2019 10:42,Jul,2019,D-05B,10:42,10:42,,,Feeding,Herring,Herring,fish,N91,,2.50,9.53,2,GVC,blind,,192,28
7/13/2019,7/13/2019 6:29,Jul,2019,D-07C,6:29,6:29,,1,feeding,Herring,Herring,fish,A chick,UB parent,2.50,9.53,,OAS,Video,,194,28
7/13/2019,7/13/2019 6:43,Jul,2019,D-07C,6:43,6:43,,2,feeding,Herring,Herring,fish,A chick,UB parent,2.50,9.53,,OAS,Video,,194,28
7/13/2019,7/13/2019 6:48,Jul,2019,D-07C,6:48,6:48,,36,feeding,Herring,Herring,fish,A chick,UB parent,2.50,9.53,,OAS,Video,,194,28
7/13/2019,7/13/2019 14:20,Jul,2019,4N-01,14:20,14:20,,?,failed feeding-fish stolen,Herring,Herring,fish,N97,?,2.50,9.53,,OAS,Video,,194,28
7/13/2019,7/13/2019 16:03,Jul,2019,D-01,16:03,16:03,,0,feeding,Herring,Herring,fish,F64,,2.50,9.53,,OAS,Video,,194,28
7/13/2019,7/13/2019 17:21,Jul,2019,D-18,17:21,17:21,,?,feedimg?,Herring,Herring,fish,A or B chick,,2.50,9.53,,OAS,Video,,194,28
7/13/2019,7/13/2019 17:58,Jul,2019,D-05,17:58,17:58,,2,feeding,Herring,Herring,fish,F86,8,2.50,9.53,,OAS,Video,,194,28
7/14/2019,7/14/2019 6:32,Jul,2019,D-07C,6:32,6:32,,0,feeding,Herring,Herring,fish,A chick,UB parent,2.50,9.53,,OAS,Video,,195,29
7/14/2019,7/14/2019 13:45,Jul,2019,4N-01,13:45,13:45,,0,feeding,Herring,Herring,fish,N97,banded,2.50,9.53,,OAS,Video,,195,29
7/15/2019,7/15/2019 9:56,Jul,2019,D-05B,9:56,9:56,,1,feeding,Herring,Herring,fish,N91,UB parent,2.50,9.53,,OAS,Video,,196,29
7/15/2019,7/15/2019 13:41,Jul,2019,D-08,13:41,13:41,,?,feeding,Herring,Herring,fish,F77,,2.50,9.53,,OAS,Video,,196,29
7/15/2019,7/15/2019 14:33,Jul,2019,D-08,14:33,14:33,,?,feeding,Herring,Herring,fish,F77,,2.50,9.53,,OAS,Video,,196,29
7/15/2019,7/15/2019 17:33,Jul,2019,D-01,17:33,17:33,,4,feeding,Herring,Herring,fish,F64,,2.50,9.53,,OAS,Video,,196,29
7/15/2019,7/15/2019 19:28,Jul,2019,D-24,19:28,19:28,,10,feeding,Herring,Herring,fish,46,,2.50,9.53,,OAS,Video,,196,29
7/16/2019,7/16/2019 11:51,Jul,2019,D-24,11:51,11:51,,2,feeding,Herring,Herring,fish,46,,2.50,9.53,,OAS,Video,,197,29
7/17/2019,7/17/2019 7:09,Jul,2019,4N-01,7:09,7:09,,3,feeding,Herring,Herring,fish,N97,,2.50,9.53,,OAS,Video,,198,29
7/17/2019,7/17/2019 12:04,Jul,2019,D-07B,12:04,12:04,,12,feeding,Herring,Herring,fish,F88,,2.50,9.53,,OAS,Video,,198,29
7/19/2019,7/19/2019 11:49,Jul,2019,D-07B,11:49,11:49,,?,feeding,Herring,Herring,fish,F83,,2.50,9.53,,OAS,Video,,200,29
7/21/2019,7/21/2019 10:22,Jul,2019,D-07b,10:22,10:22,,,feeding,Herring,Herring,fish,F85,,2.50,9.53,2,GVC,blind,,202,30
7/25/2019,7/25/2019 9:54,Jul,2019,D-05,9:54,9:54,,,feeding,Herring,Herring,fish,F86,8,2.50,9.53,2,ECC,blind,fed by parent 008,206,30
8/2/2019,8/2/2019 8:17,Aug,2019,D-21,8:17,8:17,,,feeding,Herring,Herring,fish,N94,,2.50,9.53,2-Jan,ECC,blind,,214,31
8/3/2019,8/3/2019 8:28,Aug,2019,D-21,8:28,8:28,,,feeding,Herring,Herring,fish,N95,,2.50,9.53,2-Jan,ECC,blind,,215,31
8/3/2019,8/3/2019 8:51,Aug,2019,D-24,8:51,8:51,,,feeding,Herring,Herring,fish,46,,2.50,9.53,2-Jan,ECC,blind,,215,31
7/3/2019,7/3/2019 11:12,Jul,2019,D-05B,11:12,11:12,,148+,feeding?,Herring,Herring,fish,N91,,3.00,11.43,,OAS,Video,,184,27
7/10/2019,7/10/2019 9:35,Jul,2019,D-18,9:35,9:35,,,Feeding,Herring,Herring,fish,F98,,3.00,11.43,1,GVC,blind,,191,28
7/10/2019,7/10/2019 10:31,Jul,2019,D-19,10:31,10:31,,,Feeding,Herring,Herring,fish,F91,,3.00,11.43,1,GVC,blind,,191,28
7/25/2019,7/25/2019 10:02,Jul,2019,D-07B,10:02,10:02,,,feeding,Herring,Herring,fish,F83,,3.00,11.43,2,ECC,blind,,206,30
7/29/2019,7/29/2019 13:13,Jul,2019,D-19,13:13,13:13,,,feeding,Herring,Herring,fish,F91,,3.00,11.43,1,AEC,blind,,210,31
7/30/2019,7/30/2019 16:13,Jul,2019,D-24,16:13,16:13,,,feeding,Herring,Herring,fish,46,,3.00,11.43,2,ASL,blind,,211,31
8/2/2019,8/2/2019 7:20,Aug,2019,D-12,7:20,7:20,,,feeding,Herring,Herring,fish,F99,,3.00,11.43,2-Jan,ECC,blind,,214,31
8/2/2019,8/2/2019 7:24,Aug,2019,D-23,7:24,7:24,,,feeding,Herring,Herring,fish,44,parent 1,3.00,11.43,2-Jan,ECC,blind,parent 1,214,31
8/2/2019,8/2/2019 7:38,Aug,2019,D-12,7:38,7:38,,,feeding,Herring,Herring,fish,F99,,3.00,11.43,2-Jan,ECC,blind,,214,31
8/2/2019,8/2/2019 8:38,Aug,2019,D-01,8:38,8:38,,,feeding,Herring,Herring,fish,NA,4,3.00,11.43,2-Jan,ECC,blind,fed by transmitter adult 004,214,31
8/3/2019,8/3/2019 7:19,Aug,2019,D-18,7:19,7:19,,,feeding,Herring,Herring,fish,F96,,3.00,11.43,2-Jan,ECC,blind,,215,31
8/5/2019,8/5/2019 9:11,Aug,2019,D-15,9:11,9:11,,,feeding,Herring,Herring,fish,F95,,3.00,11.43,2-Jan,ASL,blind,,217,32
8/5/2019,8/5/2019 10:55,Aug,2019,D-03.2,10:55,10:55,,,feeding,Herring,Herring,fish,65,,3.00,11.43,2-Jan,ASL,blind,,217,32
8/3/2019,8/3/2019 8:17,Aug,2019,D-07B,8:17,8:17,,,feeding,Herring,Herring,fish,F85,,3.50,13.34,2-Jan,ECC,blind,,215,31
7/21/2019,7/21/2019 8:24,Jul,2019,D-05,8:24,8:24,,,failed feeding,Herring,Herring,fish,F86,,4.00,15.24,2,GVC,blind,,202,30
8/2/2019,8/2/2019 7:52,Aug,2019,D-07B,7:52,7:52,,,stolen,Herring,Herring,fish,F85,,4.00,15.24,2-Jan,ECC,blind,,214,31
8/5/2019,8/5/2019 10:00,Aug,2019,D-15,10:00,10:00,,,feeding,Herring,Herring,fish,F95,,4.00,15.24,2-Jan,ASL,blind,,217,32
8/5/2019,8/5/2019 10:57,Aug,2019,D-07B,10:57,10:57,,,feeding,Herring,Herring,fish,F85,,4.00,15.24,2-Jan,ASL,blind,,217,32
8/3/2019,8/3/2019 8:03,Aug,2019,D-21,8:03,8:03,,,feeding,Herring,Herring,fish,N95,,? (2+),,2-Jan,ECC,blind,,215,31
8/3/2019,8/3/2019 7:50,Aug,2019,D-18,7:50,7:50,,,stolen from,Herring,Herring,fish,F96,,4 (just the head),,2-Jan,ECC,blind,,215,31
8/3/2019,8/3/2019 7:50,Aug,2019,D-01,7:50,7:50,,,stolen by,Herring,Herring,fish,F64,,4 (minus the head),,2-Jan,ECC,blind,,215,31
7/15/2019,7/15/2019 8:07,Jul,2019,D-18,8:07,8:07,,0,feeding,Herring,Herring,fish,F98,,NA,NA,,OAS,Video,,196,29
7/15/2019,7/15/2019 12:10,Jul,2019,D-07B,12:10,12:10,,1,feeding,Herring,Herring,fish,F83,,NA,NA,,OAS,Video,,196,29
7/15/2019,7/15/2019 13:21,Jul,2019,D-05,13:21,13:21,,0,feeding,Herring,Herring,fish,F86,1,NA,NA,,OAS,Video,,196,29
7/15/2019,7/15/2019 17:50,Jul,2019,D-23,17:50,17:50,,2,feeding,Herring,Herring,fish,A or B chick,,NA,NA,,OAS,Video,,196,29
7/18/2019,7/18/2019 15:42,Jul,2019,D-18,15:42,15:42,,1,feeding,Herring,Herring,fish,A or B chick,,NA,NA,,OAS,Video,,199,29
7/20/2019,7/20/2019 11:40,Jul,2019,D-23,11:40,11:40,,?,feeding,Herring,Herring,fish,45,,NA,NA,,OAS,Video,,201,29
8/5/2019,8/5/2019 9:24,Aug,2019,D-08,9:24,9:24,,,feeding,Herring,Herring,fish,F77,,NA,NA,2-Jan,ASL,blind,,217,32
