Survey,Season,Year,Tow_Number,Region,Depth_Stratum,Grid,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Start_Date,Tow_Time,Start_Depth_fathoms,End_Depth_fathoms,Tow_Type,Tow_LengthNM,Air_Temp,Bottom_WaterTemp_DegC,Bottom_Salinity,Surface_WaterTemp_DegC,Surface_Salinity
FL19,Fall,2019,25,2,2,375,43.66203724,-69.95061938,43.67126006,-69.94031592,2019-09-30T10:14:00Z,0:18,26.2,21.7,R,0.76962525,9.4,9.9,32.36,12.8,31.63
FL19,Fall,2019,26,2,1,301,43.70216765,-69.86357549,43.71407712,-69.8686152,2019-09-30T11:39:00Z,0:17,9.8,8.3,R,0.743084813,9.4,12.8,25.98,12.9,30.76
FL19,Fall,2019,27,2,1,407,43.6391665,-70.16991134,43.65042474,-70.16664868,2019-09-30T14:15:00Z,0:16,15.1,14.1,R,0.675,10,13.5,31.79,13.5,31.76
FL19,Fall,2019,28,2,4,706,43.48344772,-69.94317683,43.49574539,-69.93356631,2019-10-01T08:23:00Z,0:20,64.4,65,R,0.827865513,13.8,7.3,32.77,16.1,31.75
FL19,Fall,2019,29,2,4,736,43.45446167,-69.84335667,43.46483985,-69.83151924,2019-10-01T09:58:00Z,0:19,74.6,79,R,0.824774962,13.8,7,33.39,15.3,31.72
FL19,Fall,2019,30,2,4,713,43.49109696,-69.79108167,43.49118078,-69.77329695,2019-10-01T11:22:00Z,0:20,71.9,66.1,R,0.82982999,14.4,7,32.94,15.3,31.69
FL19,Fall,2019,31,2,3,566,43.58873812,-69.83756066,43.59657424,-69.82831626,2019-10-01T13:30:00Z,0:15,49.8,45.6,R,0.607426256,15.5,8.4,32.55,15.4,31.6
FL19,Fall,2019,32,2,2,425,43.6457991,-69.75064963,43.65819816,-69.74379499,2019-10-01T14:47:00Z,0:20,41,33.9,R,0.823374002,15.5,8.9,32.44,14.2,31.49
FL19,Fall,2019,33,2,1,112,43.80173243,-69.64517218,43.78789688,-69.64709063,2019-10-02T06:51:00Z,0:20,17.9,20.7,R,0.808704236,17.2,9.4,32.28,13.2,31.75
FL19,Fall,2019,34,2,3,468,43.64247543,-69.70810669,43.62961185,-69.70961167,2019-10-02T09:25:00Z,0:19,50.2,50,R,0.767706721,16.6,8.1,32.67,14.3,31.53
FL19,Fall,2019,35,2,4,576,43.58824443,-69.60311933,43.57540071,-69.61130208,2019-10-02T10:48:00Z,0:20,67.9,68.1,R,0.843367135,16.6,7.6,32.96,15.2,31.57
FL19,Fall,2019,36,2,4,630,43.55829667,-69.56678,43.54084418,-69.57179616,2019-10-02T12:05:00Z,0:19,83.5,84.7,R,1.073023253,15,7.1,33.13,15,31.53
FL19,Fall,2019,37,2,3,347,43.68698367,-69.65836119,43.69995316,-69.65431759,2019-10-02T14:08:00Z,0:19,50,45.2,R,0.803382024,13.8,8.4,32.54,13,31.3
FL19,Fall,2019,38,2,1,59,43.84209096,-69.52745765,43.85432589,-69.52589661,2019-10-03T07:55:00Z,0:17,21.2,16.4,R,0.726675294,5.5,11.5,31.99,13.1,31.81
FL19,Fall,2019,39,2,3,175,43.75800366,-69.35859852,43.76965748,-69.35358597,2019-10-03T10:41:00Z,0:17,46.2,39.6,R,0.734626843,7.7,9.5,32.68,12.5,32.25
FL19,Fall,2019,40,2,3,242,43.74178237,-69.41043749,43.74912412,-69.40548353,2019-10-03T11:51:00Z,0:20,49.7,48.1,R,0.825,8.8,9.4,32.72,12.6,32.2
FL19,Fall,2019,41,2,3,170,43.76994184,-69.47910271,43.78066711,-69.47739875,2019-10-03T13:45:00Z,0:15,47.8,43.2,R,0.767,8.8,8.6,29.32,12.8,31.95
FL19,Fall,2019,42,2,4,276,43.72028132,-69.51745193,43.70660273,-69.52175989,2019-10-03T14:50:00Z,0:20,67.2,60.4,R,0.825,8.8,7.8,32.81,13.1,31.98
FL19,Fall,2019,43,2,1,9,43.95752359,-69.38159091,43.94677761,-69.38656432,2019-10-04T10:26:00Z,0:16,5.8,8,R,0.767,8.3,12.4,31.39,12.2,31.54
FL19,Fall,2019,44,2,2,121,43.80308874,-69.44455342,43.81240699,-69.43540701,2019-10-04T13:16:00Z,0:15,36.2,36.6,NA,0.719,9.4,10.4,32.37,12.4,32
FL19,Fall,2019,45,3,3,655,43.68028,-69.233605,43.69131984,-69.2345896,2019-10-08T09:20:00Z,0:17,69.5,61,R,0.778790475,12.7,9.7,33.47,12.1,32.48
FL19,Fall,2019,46,3,3,592,43.73734751,-69.18680672,43.72682487,-69.19044639,2019-10-08T10:51:00Z,0:16,57.3,60,R,0.679447229,12.7,9.5,32.9,12.3,32.37
FL19,Fall,2019,47,3,3,541,43.77502777,-69.22348282,43.76290041,-69.21441134,2019-10-08T12:00:00Z,0:19,45.2,48.7,R,0.851399719,13.3,9.8,33.09,12.4,32.07
FL19,Fall,2019,48,3,3,543,43.7724155,-69.17688908,43.76035642,-69.16918863,2019-10-08T13:04:00Z,0:20,46.1,48.4,NA,0.81218467,13.8,10.1,32.99,12.6,32.07
FL19,Fall,2019,49,3,2,387,43.872045,-69.24456833,43.88153196,-69.23196849,2019-10-08T15:00:00Z,0:19,33.1,32.3,R,0.804134303,15.5,10.1,32.58,12.7,31.95
FL19,Fall,2019,50,3,4,726,43.62180016,-68.93526371,43.60891739,-68.94286123,2019-10-09T10:40:00Z,0:19,71.8,72.4,R,0.719,12.2,9.8,33.32,11.9,32.64
FL19,Fall,2019,51,3,4,751,43.59999833,-68.84256667,43.605235,-68.82586167,2019-10-09T12:29:00Z,0:21,68.3,77.8,R,0.819363084,11.6,9.4,33.54,11.8,32.81
FL19,Fall,2019,52,3,4,664,43.6809829,-68.85799991,43.69318825,-68.84975706,2019-10-09T14:08:00Z,0:20,61.4,66.2,R,0.823367258,12.2,10.2,33.36,12.1,32.48
FL19,Fall,2019,53,3,2,143,44.12905667,-68.95145833,44.13918333,-68.94028667,2019-10-10T08:04:00Z,0:19,34.9,38.2,R,0.788558493,10.5,12.3,32.25,12.6,31.87
FL19,Fall,2019,54,3,1,104,44.19927268,-68.86646798,44.18736191,-68.87665459,2019-10-10T09:25:00Z,0:20,15,16,R,0.831462579,10.5,12.4,31.83,12.5,32.04
FL19,Fall,2019,55,3,2,5,44.32722889,-68.8418707,44.31395167,-68.83425667,2019-10-10T11:23:00Z,0:20,27.1,25.1,R,0.864568121,12.2,12.4,32.23,12.6,32.03
FL19,Fall,2019,56,3,1,62,44.24789791,-68.90765908,44.23471233,-68.91287053,2019-10-10T12:42:00Z,0:20,16.9,20.1,NA,0.820795917,13.3,12.8,32.21,12.8,31.33
FL19,Fall,2019,57,3,1,88,44.21447984,-68.93495492,44.20403415,-68.94424533,2019-10-10T13:51:00Z,0:17,13.9,12.4,R,0.732527538,13.8,12.8,31.77,12.9,30.89
FL19,Fall,2019,58,3,2,59,44.23567261,-68.98438409,44.22257425,-68.98855945,2019-10-10T15:21:00Z,0:20,25.1,28.6,RA,0.84673467,14.4,12.5,32.22,12.8,31.91
FL19,Fall,2019,59,3,2,126,44.17045834,-69.01866289,44.15702207,-69.02127955,2019-10-10T16:20:00Z,0:20,29.1,26,NA,0.816178788,14.4,12.4,32.24,12.8,31.22
FL19,Fall,2019,60,3,2,146,44.13839857,-68.75586424,44.15196426,-68.76260639,2019-10-11T09:04:00Z,0:20,29.9,25,R,0.911956406,11.6,,,,
FL19,Fall,2019,61,3,1,70,44.23778543,-68.72868433,44.25070815,-68.72019606,2019-10-11T10:33:00Z,0:19,17.5,6.5,R,0.866951286,12.7,,,,
FL19,Fall,2019,62,3,1,16,44.29615948,-68.77074681,44.29971843,-68.78971875,2019-10-11T11:48:00Z,0:20,18.9,22.4,RA,0.827276273,15,12.4,32.16,12.6,31.99
FL19,Fall,2019,63,3,1,40,44.27396365,-68.77868724,44.26204777,-68.78891031,2019-10-11T12:35:00Z,0:20,14.8,12.3,R,0.806697966,14.4,12.8,31.86,13.3,31.76
FL19,Fall,2019,64,3,3,377,43.88564487,-68.79613568,43.8778122,-68.81230806,2019-10-13T09:45:00Z,0:20,54.8,50.2,R,0.843336612,11.6,11.5,32.78,11.7,32.72
FL19,Fall,2019,65,3,3,363,43.90501621,-68.68708016,43.89666519,-68.69407319,2019-10-13T12:18:00Z,0:15,57.1,53,NA,0.566194543,11.6,11.5,32.96,11.8,32.71
FL19,Fall,2019,66,3,3,360,43.90406997,-68.7569797,43.91671906,-68.75264006,2019-10-13T14:48:00Z,0:20,47.5,50.6,R,0.785621261,12.7,11.5,32.72,12.3,32.57
FL19,Fall,2019,67,4,3,630,43.91949649,-68.58284818,43.92935017,-68.59608706,2019-10-14T10:36:00Z,0:20,52.9,43.4,NA,0.826152266,12.2,11.4,32.95,11.7,32.77
FL19,Fall,2019,68,4,3,614,43.93044749,-68.44529168,43.94277086,-68.44776442,2019-10-14T12:57:00Z,0:20,58.9,50.8,R,0.801230351,12.7,11.3,32.91,11.8,32.77
FL19,Fall,2019,69,4,3,515,43.99537191,-68.45226307,44.00365784,-68.46073324,2019-10-14T14:48:00Z,0:16,46.9,44.9,R,0.594032881,12.7,11.5,32.71,12.4,32.59
FL19,Fall,2019,70,4,1,38,44.38240771,-68.44953284,44.37157452,-68.4622243,2019-10-15T10:24:00Z,0:20,20,19.9,R,0.840552232,11.6,12.5,32.34,12.9,32.03
FL19,Fall,2019,71,4,2,79,44.30084077,-68.47448953,44.3144824,-68.47270461,2019-10-15T11:56:00Z,0:20,26.5,24.8,NA,0.809231755,12.2,12.6,32.21,12.9,32.03
FL19,Fall,2019,72,4,3,524,44.0104064,-68.24207612,44.00431213,-68.24811478,2019-10-16T09:17:00Z,0:12,53,56,R,0.46455609,11.6,12,33.41,11.8,33.05
FL19,Fall,2019,73,4,4,600,43.94414,-68.24494167,43.95652795,-68.23715393,2019-10-16T10:37:00Z,0:20,61.7,60,R,0.81936034,12.2,11.5,33.43,12,33.05
FL19,Fall,2019,74,4,4,681,43.88295994,-68.29842975,43.89638213,-68.29791393,2019-10-16T12:12:00Z,0:20,77.9,71.6,R,0.794179258,12.7,10.1,33.53,12.7,33.37
FL19,Fall,2019,75,4,4,693,43.86887285,-68.3756218,43.87949314,-68.36397012,2019-10-16T13:31:00Z,0:20,75,71.8,R,0.803472607,12.2,10.3,33.38,11.8,32.77
FL19,Fall,2019,76,4,2,102,44.29026268,-68.13079529,44.2766672,-68.13124934,2019-10-18T08:08:00Z,0:20,34.4,36.5,R,0.783963988,10,11.8,32.61,11.8,32.57
FL19,Fall,2019,77,4,1,11,44.43750821,-68.17103145,44.44626977,-68.18467543,2019-10-18T10:29:00Z,0:20,22.2,24.5,RA,0.80700962,9.4,11.9,32.48,12,32.43
FL19,Fall,2019,78,4,1,4,44.45871471,-68.21340029,44.45573167,-68.23171667,2019-10-18T11:30:00Z,0:20,12.5,15.8,R,0.799693921,9.4,12,32.47,12.1,32.36
FL19,Fall,2019,79,4,1,18,44.4094826,-68.22678259,44.40331536,-68.21062337,2019-10-18T12:56:00Z,0:20,10.3,11.2,R,0.799817281,11.1,11.7,32.4,11.7,32.45
FL19,Fall,2019,80,4,3,224,44.19463695,-68.02158505,44.18325596,-68.02055391,2019-10-21T08:55:00Z,0:16,44.5,45.9,R,0.675425502,11.1,,,,
FL19,Fall,2019,81,4,3,165,44.23284652,-67.95081178,44.2239716,-67.96533602,2019-10-21T10:19:00Z,0:20,39.4,39.9,R,0.817935632,11.6,11.7,33.17,11.6,32.61
FL19,Fall,2019,82,5,2,629,44.26001969,-67.89934513,44.26741823,-67.88294099,2019-10-21T11:32:00Z,0:20,37.5,37.5,R,0.835377201,11.1,11.7,32.97,11.7,32.64
FL19,Fall,2019,83,5,3,653,44.24341606,-67.87157387,44.24968991,-67.85402812,2019-10-21T12:46:00Z,0:20,40.7,42,RA,0.825764999,11.6,11.9,33.08,11.6,32.7
FL19,Fall,2019,84,5,1,255,44.46054645,-67.85561364,44.47113921,-67.85281182,2019-10-21T15:21:00Z,0:16,6.2,6.3,R,0.667026495,12.2,11.6,32.98,11.8,31.75
FL19,Fall,2019,85,5,2,430,44.3864731,-67.67217292,44.37926098,-67.68926002,2019-10-22T08:26:00Z,0:20,28.9,29.1,R,0.855889157,10,11.5,32.6,11.6,32.52
FL19,Fall,2019,86,5,3,556,44.32289071,-67.69686065,44.31749884,-67.71070235,2019-10-22T09:50:00Z,0:16,42.1,43.3,R,0.660057546,11.6,11.8,33.19,11.5,32.53
FL19,Fall,2019,87,5,4,718,44.20742853,-67.74865419,44.20300003,-67.76719546,2019-10-22T11:20:00Z,0:20,67,72.8,R,0.81762985,12.2,,,,
FL19,Fall,2019,88,5,4,736,44.18008039,-67.71154029,44.19447748,-67.71094526,2019-10-22T12:42:00Z,0:20,114,98.1,R,0.863089274,12.2,10.8,33.96,12.7,33.31
FL19,Fall,2019,89,5,3,527,44.32916951,-67.63484244,44.33580161,-67.61821459,2019-10-24T08:41:00Z,0:20,41.7,44.6,R,0.815335024,12.2,11.8,32.99,11.6,32.76
FL19,Fall,2019,90,5,3,561,44.31357846,-67.59836281,44.3095652,-67.60895309,2019-10-24T10:04:00Z,0:13,44.4,43,R,0.528253248,12.2,11.9,33.23,11.8,32.85
FL19,Fall,2019,91,5,4,690,44.22972816,-67.5094231,44.22569613,-67.52807217,2019-10-24T11:44:00Z,0:20,97.7,94.2,R,0.822611407,13.3,10.5,34.19,12.7,32.89
FL19,Fall,2019,92,5,4,666,44.24339653,-67.57275324,44.23170667,-67.58373167,2019-10-24T13:01:00Z,0:20,81.5,81.7,R,0.833258152,12.7,10.5,34.05,12.5,33.04
FL19,Fall,2019,93,5,2,328,44.43172314,-67.66120856,44.44432064,-67.65381865,2019-10-24T16:02:00Z,0:20,24.5,21.4,R,0.819053227,12.2,11.6,32.5,11.6,32.5
FL19,Fall,2019,94,5,3,223,44.4803552,-67.51028434,44.49106433,-67.49860961,2019-10-25T08:21:00Z,0:20,41.8,43.1,NA,0.821570281,10.5,11.6,32.61,11.5,32.55
FL19,Fall,2019,95,5,2,158,44.55625312,-67.39021459,44.54898387,-67.40154617,2019-10-25T10:29:00Z,0:16,28.7,29,R,0.652453321,12.2,11.6,32.7,11.6,32.46
FL19,Fall,2019,96,5,3,105,44.61885554,-67.17790098,44.60944757,-67.19304331,2019-10-25T13:34:00Z,0:19,48.1,48.9,R,0.825593139,11.6,11.6,32.58,11.6,32.51
FL19,Fall,2019,98,5,2,16,44.75106481,-67.025752,44.75900733,-67.01016133,2019-10-26T08:27:00Z,0:20,37.3,42.5,R,0.829055658,6.1,11.5,32.53,11.5,32.52
FL19,Fall,2019,99,5,2,10,44.78295456,-66.98936826,44.77537346,-66.99985745,2019-10-26T09:31:00Z,0:15,28.9,31.7,R,0.629399368,7.2,,,,
FL19,Fall,2019,97,5,2,62,44.65410698,-67.17221067,44.65824,-67.15876,2019-10-26T14:40:00Z,0:14,21.7,31.2,R,0.586945613,11.6,11.6,32.5,11.6,32.5
FL20,Fall,2020,1,1,3,621,42.937473,-70.501963,42.927527,-70.514258,2020-09-21T09:55:00Z,0:20,50.3,48.4,R,0.8062632,11.6,6.5,32.45,13.6,8.61
FL20,Fall,2020,2,1,3,659,42.901967,-70.595324,42.89008,-70.606029,2020-09-21T11:24:00Z,0:20,41.8,44.3,R,0.849364362,12.2,6.5,32.28,15,13.27
FL20,Fall,2020,3,1,1,629,42.905821,-70.800588,42.913208,-70.788112,2020-09-21T14:42:00Z,0:17,4.5,6.2,R,0.710984565,13.8,14.1,31.77,14.4,11.33
FL20,Fall,2020,4,1,3,453,43.084497,-70.401974,43.073428,-70.412671,2020-09-22T09:05:00Z,0:28,49.6,50.6,R,0.801167582,12.2,6.9,32.49,15.2,31.79
FL20,Fall,2020,5,1,1,358,43.154134,-70.605973,43.160387,-70.592376,2020-09-22T12:00:00Z,0:17,6.5,9.2,R,0.75523889,15,13.9,31.9,13.9,31.88
FL20,Fall,2020,6,1,4,442,43.091294,-70.29809,43.10119,-70.283289,2020-09-23T09:31:00Z,0:20,73,70.6,R,0.871650462,15.5,6.7,32.87,15.4,31.81
FL20,Fall,2020,7,1,4,372,43.160813,-70.283606,43.170933,-70.268476,2020-09-23T11:08:00Z,0:20,66,68.9,R,0.890856119,16.1,6.8,32.92,15.5,31.79
FL20,Fall,2020,8,1,4,258,43.263433,-70.134161,43.275376,-70.123172,2020-09-23T12:59:00Z,0:20,76.5,77.5,R,0.838106822,17.2,7.3,33.31,15.6,31.84
FL20,Fall,2020,9,1,4,235,43.288043,-70.152319,43.276588,-70.164527,2020-09-23T14:32:00Z,0:20,69.5,70.8,R,0.851242842,17.2,6.7,32.81,15.8,31.83
FL20,Fall,2020,10,1,4,149,43.34541167,-70.105005,43.359228,-70.104125,2020-09-23T16:19:00Z,0:20,69.8,72.4,R,0.832960908,18.3,7.3,33.3,15.3,31.84
FL20,Fall,2020,11,1,4,95,43.40668,-70.073167,43.41986,-70.07093167,2020-09-23T17:51:00Z,0:20,67.1,63.8,R,0.801185012,20,6.9,32.9,15.3,31.85
FL20,Fall,2020,12,1,2,30,43.509384,-70.200012,43.498943,-70.207338,2020-09-24T08:03:00Z,0:17,32.9,34.5,R,0.703766932,15.5,8.2,32.37,13.3,31.89
FL20,Fall,2020,13,1,3,77,43.438314,-70.192387,43.429712,-70.207449,2020-09-24T09:17:00Z,0:20,48.7,48.5,R,0.808281975,15.5,7.2,32.11,14.7,31.85
FL20,Fall,2020,14,1,3,144,43.34208,-70.226857,43.351267,-70.215373,2020-09-24T10:53:00Z,0:17,46.5,41.7,R,0.733417416,17.2,7.2,32.5,15.7,31.76
FL20,Fall,2020,15,1,2,161,43.320365,-70.336684,43.327668,-70.332371,2020-09-24T12:34:00Z,0:11,36.2,32.4,NA,0.457760653,16.6,8.9,32.31,12.5,31.82
FL20,Fall,2020,16,1,2,73,43.423523,-70.286627,43.434534,-70.280762,2020-09-24T14:18:00Z,0:17,32.9,26.8,NA,0.591733715,17.7,9.4,32.31,14.6,31.63
FL20,Fall,2020,17,1,1,13,43.503315,-70.364301,43.512562,-70.357489,2020-09-25T08:57:00Z,0:16,4.1,4.4,R,0.654135277,15.5,13.8,32.01,14,31.8
FL20,Fall,2020,18,1,1,1,43.551792,-70.282981,43.544167,-70.297716,2020-09-25T10:20:00Z,0:19,3.9,3.8,R,0.799216428,15,15.1,31.88,14.5,32.22
FL20,Fall,2020,19,2,2,414,43.656306,-69.998681,43.650174,-70.00895,2020-09-26T09:21:00Z,0:15,28.2,28,NA,0.569841145,13.8,10.8,32.3,13.6,31.94
FL20,Fall,2020,20,2,1,160,43.767777,-69.881132,43.756131,-69.876197,2020-09-26T11:41:00Z,0:18,7.9,9,R,0.718664289,13.8,14.3,31.39,13.7,31.76
FL20,Fall,2020,21,2,1,131,43.782082,-70.053198,43.791095,-70.051903,2020-09-26T14:18:00Z,0:13,6.9,9.8,R,0.551073628,13.8,13.9,32.41,14.8,31.9
FL20,Fall,2020,22,2,3,664,43.514223,-70.032855,43.525725,-70.022383,2020-09-27T10:55:00Z,0:20,58.7,54.5,NA,0.823235104,16.1,7.5,31.26,14.8,31.85
FL20,Fall,2020,23,2,4,738,43.428328,-69.991732,43.4349,-69.973749,2020-09-27T12:36:00Z,0:20,70.9,70.6,R,0.850065054,16.6,7.1,32.85,15.7,31.8
FL20,Fall,2020,24,2,4,669,43.515876,-69.912378,43.519267,-69.893728,2020-09-27T14:02:00Z,0:20,60.6,59.1,R,0.826263051,16.1,7.6,32.65,14.3,31.77
FL20,Fall,2020,25,2,3,561,43.583271,-69.955211,43.593173,-69.944926,2020-09-27T15:39:00Z,0:20,50.6,47.2,R,0.83612087,15.5,8.4,33.1,14.6,31.43
FL20,Fall,2020,26,2,3,611,43.548151,-70.002354,43.559731,-69.992472,2020-09-27T16:56:00Z,0:21,53.8,52,R,0.726210687,16.1,7.9,32.57,14.7,32.03
FL20,Fall,2020,27,2,3,502,43.620933,-69.858937,43.60734,-69.864956,2020-09-28T09:43:00Z,0:20,39.5,45.2,R,0.805843538,16.1,8.6,32.63,12.7,32.13
FL20,Fall,2020,28,2,2,423,43.661461,-69.79299,43.65333,-69.802481,2020-09-28T11:08:00Z,0:16,18.3,19.3,R,0.680053489,16.1,11.6,32.31,12.6,32.13
FL20,Fall,2020,29,2,3,506,43.61769,-69.750675,43.61511833,-69.76327667,2020-09-28T12:17:00Z,0:15,52,47,NA,0.574769382,16.1,8.5,32.66,13,32.22
FL20,Fall,2020,30,2,2,306,43.706651,-69.743816,43.698048,-69.748413,2020-09-28T13:41:00Z,0:14,17,18.2,R,0.547541835,16.1,11,32.31,12.4,32.12
FL20,Fall,2020,31,2,4,696,43.501846,-69.778345,43.512549,-69.765304,2020-09-29T09:34:00Z,0:21,72.2,75.5,R,0.86,16.1,7.1,32.82,15,32
FL20,Fall,2020,32,2,4,601,43.571944,-69.630406,43.580068,-69.611595,2020-09-29T11:31:00Z,0:21,72.3,73.7,R,0.824213211,16.1,7.5,32.86,14.3,32.26
FL20,Fall,2020,33,2,4,657,43.535882,-69.577964,43.524738,-69.59023,2020-09-29T12:44:00Z,0:20,88.6,84,R,0.8373804,16.1,7,33.14,15.2,32.17
FL20,Fall,2020,34,2,4,604,43.566762,-69.561538,43.579812,-69.557052,2020-09-29T13:55:00Z,0:20,80,74.7,R,0.78015745,16.1,7.2,32.91,15,32.2
FL20,Fall,2020,35,2,2,77,43.832831,-69.485265,43.843432,-69.483969,2020-10-04T08:25:00Z,0:16,37.1,31.4,R,0.67000423,12.7,9.3,32.51,13.5,32.11
FL20,Fall,2020,36,2,2,102,43.823945,-69.343709,43.813743,-69.354923,2020-10-04T10:45:00Z,0:20,40.4,39.4,NA,0.792448483,13.8,10.2,31.63,13.6,32.2
FL20,Fall,2020,37,2,2,121,43.799315,-69.449318,43.810352,-69.439215,2020-10-04T12:22:00Z,0:20,36.2,36.6,NA,0.704894064,13.3,9.8,32.58,13.7,32.16
FL20,Fall,2020,38,3,2,323,43.921051,-69.196582,43.92982,-69.181016,2020-10-05T10:04:00Z,0:21,25.4,22.5,R,0.86,9.4,11.8,32.3,13,32.22
FL20,Fall,2020,39,3,1,254,43.963898,-69.153834,43.967022,-69.134519,2020-10-05T12:17:00Z,0:20,16.4,17.2,R,0.87,10.5,12.9,32.28,13.2,32.23
FL20,Fall,2020,40,3,1,165,44.12087,-69.054033,44.106929,-69.052988,2020-10-05T14:40:00Z,0:20,19.3,18.2,R,0.84,12.2,13.3,32.3,13.9,31.77
FL20,Fall,2020,41,3,2,77,44.228138,-68.893417,44.214493,-68.901498,2020-10-06T08:22:00Z,0:20,31.6,25.7,R,0.84,14.4,13.1,32.63,13.9,31.47
FL20,Fall,2020,42,3,1,52,44.245119,-68.795754,44.25614,-68.807461,2020-10-06T09:54:00Z,0:20,12.3,14.2,R,0.84,15,13.8,32.05,13.7,32.04
FL20,Fall,2020,43,3,1,37,44.270159,-68.85824,44.280395,-68.850637,2020-10-06T11:10:00Z,0:16,13.8,13.1,R,0.69,14.4,13.5,32.17,13.6,32.14
FL20,Fall,2020,44,3,1,4,44.319059,-68.872944,44.329422,-68.858349,2020-10-06T12:09:00Z,0:20,16.2,15.8,R,0.85,14.4,13.2,32.19,13.9,31.48
FL20,Fall,2020,45,3,2,117,44.169639,-68.914296,44.181687,-68.906339,2020-10-06T14:40:00Z,0:20,28.6,28.7,R,0.79,14.4,13.1,32.34,14,31.67
FL20,Fall,2020,46,3,2,99,44.199623,-68.99169,44.187116,-68.994219,2020-10-06T16:08:00Z,0:20,33.7,54.5,R,0.82,14.4,13.1,32.37,13.5,32.07
FL20,Fall,2020,47,3,3,490,43.811284,-69.114234,43.826498,-69.114205,2020-10-07T09:07:00Z,0:21,42,38.4,R,0.9,14.4,10.5,32.84,13,32.35
FL20,Fall,2020,48,3,3,545,43.769998,-69.118027,43.782608,-69.110874,2020-10-07T10:42:00Z,0:20,48.6,48.3,R,0.81,14.4,10.4,32.93,13.2,32.5
FL20,Fall,2020,49,3,3,463,43.818671,-69.067279,43.82775,-69.052963,2020-10-07T12:09:00Z,0:20,43.5,39.4,R,0.83,14.4,10.9,32.88,13.2,32.53
FL20,Fall,2020,50,3,2,373,43.87678,-69.03780667,43.889779,-69.036295,2020-10-07T13:40:00Z,0:20,28.8,30.7,RA,0.79,14.4,12.1,32.6,12.5,32.5
FL20,Fall,2020,52,3,3,336,43.925061,-68.7894,43.916205,-68.775414,2020-10-08T07:49:00Z,0:20,48.4,52.6,R,0.8,6.6,11.8,32.9,12.5,32.59
FL20,Fall,2020,51,3,1,171,44.10952,-68.780875,44.096916,-68.772638,2020-10-08T08:27:00Z,0:20,12.4,15.5,R,0.81,12.2,13.5,32.27,13.6,32.14
FL20,Fall,2020,53,3,4,534,43.789194,-68.67007,43.780343,-68.662407,2020-10-09T10:18:00Z,0:15,56.9,58.5,R,0.61,7.2,10.5,33.32,8.7,23.46
FL20,Fall,2020,54,3,4,586,43.742395,-68.63531,43.751883,-68.646896,2020-10-09T11:21:00Z,0:20,70.9,68.4,R,0.81,7.7,10.2,33.38,12.1,32.82
FL20,Fall,2020,55,4,3,490,44.012326,-68.405832,44.024409,-68.415678,2020-10-12T09:14:00Z,0:21,46.9,43.5,R,0.84,7.7,10.5,33.29,12.1,32.72
FL20,Fall,2020,56,4,3,542,43.988514,-68.443684,44.001246,-68.438807,2020-10-12T10:42:00Z,0:20,46.4,41.7,R,0.8,8.8,10.6,33.26,12.2,32.7
FL20,Fall,2020,57,4,3,587,43.941282,-68.544416,43.953845,-68.548712,2020-10-12T13:15:00Z,0:18,48.5,46.8,R,0.77,9.4,10.2,33.38,12.4,32.63
FL20,Fall,2020,58,4,1,147,44.230969,-68.460423,44.241553,-68.468994,2020-10-13T08:55:00Z,0:18,14,20,R,0.7,10.5,12.7,32.31,12.8,32.39
FL20,Fall,2020,59,4,1,90,44.274775,-68.513728,44.287593,-68.520333,2020-10-13T10:02:00Z,0:20,14.6,15.5,RA,0.83,11.1,13,31.58,13.2,32.36
FL20,Fall,2020,60,4,1,38,44.370982,-68.444176,44.358458,-68.456019,2020-10-13T11:35:00Z,0:20,15.1,16.2,R,0.9,11.6,13.1,32.45,13.2,32.35
FL20,Fall,2020,61,4,2,112,44.278075,-68.433441,44.269081,-68.426301,2020-10-13T13:38:00Z,0:16,26,27.4,R,0.66,11.6,12.5,32.6,12.9,32.46
FL20,Fall,2020,62,4,4,550,43.992732,-68.272427,43.981234,-68.266356,2020-10-14T09:52:00Z,0:18,58.2,58.1,R,0.72,12.7,10.3,33.22,11.8,32.8
FL20,Fall,2020,63,4,4,597,43.954316,-68.319025,43.963865,-68.305783,2020-10-14T11:17:00Z,0:20,60.4,61.1,R,0.83,12.2,10.2,33.4,12.1,32.76
FL20,Fall,2020,64,4,4,600,43.94321167,-68.24569833,43.954614,-68.235389,2020-10-14T12:41:00Z,0:20,60.7,58.9,NA,0.82,12.7,9.7,33.61,11.9,32.82
FL20,Fall,2020,65,4,3,497,44.006664,-68.254904,44.017656,-68.238824,2020-10-14T14:02:00Z,0:20,52.9,51.2,NA,0.8,13.8,10.5,33.28,12.1,32.78
FL20,Fall,2020,66,4,2,158,44.227921,-68.133368,44.241777,-68.133525,2020-10-15T08:00:00Z,0:20,37.2,26.8,NA,0.8,11.6,11.4,32.92,11.9,32.77
FL20,Fall,2020,67,4,3,266,44.150817,-68.103376,44.140981,-68.117963,2020-10-15T10:14:00Z,0:20,47.9,47.5,R,0.84,12.7,11,33.03,11.9,32.81
FL20,Fall,2020,68,4,3,245,44.167435,-68.052887,44.180969,-68.050917,2020-10-15T11:37:00Z,0:20,46.9,45,R,0.84,12.7,11,33.04,12,32.79
