Season,Year,Tow_Number,Region,Stratum,Common_name,Length,Unit_of_Length,Weight_in_grams,Sex,Maturity_stage
Spring,2017,43,2,4,Plaice American (Dab),33,CM,292,Female,D
Spring,2017,43,2,4,Plaice American (Dab),30,CM,216,Female,I
Spring,2017,43,2,4,Plaice American (Dab),25,CM,126,Female,I
Spring,2017,43,2,4,Plaice American (Dab),31,CM,248,Female,D
Spring,2017,43,2,4,Plaice American (Dab),33,CM,264,Male,R
Spring,2017,43,2,4,Plaice American (Dab),26,CM,138,Male,T
Spring,2017,43,2,4,Plaice American (Dab),38,CM,396,Female,T
Spring,2017,43,2,4,Plaice American (Dab),30,CM,196,Female,R
Spring,2017,43,2,4,Plaice American (Dab),24,CM,106,Male,T
Spring,2017,43,2,4,Plaice American (Dab),29,CM,164,Male,R
Spring,2017,43,2,4,Plaice American (Dab),30,CM,228,Female,D
Spring,2017,43,2,4,Plaice American (Dab),36,CM,366,Female,D
Spring,2017,43,2,4,Plaice American (Dab),38,CM,484,Female,D
Spring,2017,43,2,4,Plaice American (Dab),33,CM,332,Female,D
Spring,2017,44,2,4,Flounder Winter,31,CM,318,Female,I
Spring,2017,46,2,2,Flounder Winter,26,CM,162,Female,T
Spring,2017,46,2,2,Flounder Winter,15,CM,34,Female,I
Spring,2017,46,2,2,Flounder Winter,15,CM,30,Male,I
Spring,2017,47,2,1,Flounder Winter,32,CM,294,Female,R
Spring,2017,47,2,1,Flounder Winter,24,CM,134,Female,R
Spring,2017,48,2,3,Plaice American (Dab),17,CM,24,Male,I
Spring,2017,48,2,3,Plaice American (Dab),19,CM,46,Male,S
Spring,2017,48,2,3,Plaice American (Dab),20,CM,62,Male,S
Spring,2017,48,2,3,Plaice American (Dab),27,CM,142,Male,S
Spring,2017,48,2,3,Plaice American (Dab),33,CM,286,Female,R
Spring,2017,48,2,3,Plaice American (Dab),21,CM,58,Male,R
Spring,2017,48,2,3,Plaice American (Dab),29,CM,188,Male,T
Spring,2017,48,2,3,Plaice American (Dab),32,CM,282,Female,R
Spring,2017,48,2,3,Flounder Winter,18,CM,58,Male,U
Spring,2017,48,2,3,Flounder Winter,12,CM,14,Female,I
Spring,2017,48,2,3,Flounder Winter,24,CM,138,Male,I
Spring,2017,49,2,2,Flounder Winter,8,CM,6,Female,I
Spring,2017,49,2,2,Flounder Winter,24,CM,118,Female,S
Spring,2017,49,2,2,Flounder Winter,12,CM,16,Male,I
Spring,2017,49,2,2,Flounder Winter,23,CM,130,Female,I
Spring,2017,49,2,2,Flounder Winter,19,CM,62,Female,I
Spring,2017,51,3,3,Plaice American (Dab),30,CM,228,Female,R
Spring,2017,51,3,3,Plaice American (Dab),18,CM,40,Male,T
Spring,2017,51,3,3,Plaice American (Dab),32,CM,250,Female,U
Spring,2017,51,3,3,Plaice American (Dab),23,CM,78,Male,S
Spring,2017,51,3,3,Plaice American (Dab),30,CM,192,Male,S
Spring,2017,51,3,3,Plaice American (Dab),16,CM,28,Male,T
Spring,2017,51,3,3,Plaice American (Dab),22,CM,78,Male,S
Spring,2017,51,3,3,Plaice American (Dab),18,CM,38,Male,I
Spring,2017,51,3,3,Plaice American (Dab),16,CM,28,Male,I
Spring,2017,51,3,3,Plaice American (Dab),38,CM,458,Female,R
Spring,2017,51,3,3,Plaice American (Dab),21,CM,64,Male,R
Spring,2017,51,3,3,Plaice American (Dab),24,CM,106,Male,R
Spring,2017,51,3,3,Flounder Winter,16,CM,38,Male,I
Spring,2017,51,3,3,Flounder Winter,21,CM,88,Female,I
Spring,2017,51,3,3,Flounder Winter,15,CM,34,Male,I
Spring,2017,51,3,3,Flounder Winter,25,CM,146,Female,T
Spring,2017,51,3,3,Flounder Winter,18,CM,60,Female,I
Spring,2017,51,3,3,Flounder Winter,15,CM,34,Female,I
Spring,2017,51,3,3,Flounder Winter,17,CM,46,Female,I
Spring,2017,51,3,3,Flounder Winter,17,CM,54,Female,I
Spring,2017,51,3,3,Monkfish,21,CM,116,Male,I
Spring,2017,51,3,3,Monkfish,32,CM,576,Male,T
Spring,2017,52,3,2,Flounder Winter,13,CM,20,Male,I
Spring,2017,52,3,2,Flounder Winter,27,CM,218,Male,I
Spring,2017,52,3,2,Flounder Winter,15,CM,38,Male,T
Spring,2017,52,3,2,Flounder Winter,11,CM,12,Female,I
Spring,2017,52,3,2,Flounder Winter,18,CM,52,Male,U
Spring,2017,52,3,2,Flounder Winter,14,CM,28,Male,I
Spring,2017,52,3,2,Flounder Winter,15,CM,30,Female,I
Spring,2017,52,3,2,Flounder Winter,21,CM,88,Male,R
Spring,2017,52,3,2,Haddock,18,CM,42,Male,S
Spring,2017,52,3,2,Haddock,17,CM,40,Female,I
Spring,2017,52,3,2,Haddock,27,CM,158,Male,T
Spring,2017,52,3,2,Haddock,20,CM,70,Male,T
Spring,2017,52,3,2,Haddock,21,CM,78,Male,T
Spring,2017,52,3,2,Monkfish,27,CM,280,Female,I
Spring,2017,53,3,1,Cod Atlantic,21,CM,84,Female,I
Spring,2017,53,3,1,Cod Atlantic,22,CM,108,Male,I
Spring,2017,53,3,1,Cod Atlantic,21,CM,74,Female,I
Spring,2017,55,3,1,Monkfish,18,CM,98,Male,I
Spring,2017,55,3,1,Monkfish,15,CM,58,Male,I
Spring,2017,57,3,2,Flounder Winter,13,CM,26,Male,I
Spring,2017,57,3,2,Flounder Winter,13,CM,22,Female,I
Spring,2017,57,3,2,Flounder Winter,10,CM,12,Male,I
Spring,2017,57,3,2,Flounder Winter,21,CM,114,Female,I
Spring,2017,57,3,2,Flounder Winter,11,CM,14,Female,I
Spring,2017,57,3,2,Flounder Winter,16,CM,46,Female,I
Spring,2017,57,3,2,Flounder Winter,14,CM,30,Male,I
Spring,2017,57,3,2,Flounder Winter,23,CM,152,Female,D
Spring,2017,57,3,2,Flounder Winter,13,CM,20,Female,I
Spring,2017,57,3,2,Flounder Winter,11,CM,12,Male,I
Spring,2017,57,3,2,Flounder Winter,16,CM,42,Unknown,X
Spring,2017,57,3,2,Flounder Winter,20,CM,68,Female,T
Spring,2017,57,3,2,Flounder Winter,14,CM,32,Female,I
Spring,2017,57,3,2,Flounder Winter,23,CM,144,Female,D
Spring,2017,57,3,2,Flounder Winter,18,CM,58,Female,I
Spring,2017,57,3,2,Flounder Winter,17,CM,48,Female,I
Spring,2017,57,3,2,Flounder Winter,18,CM,56,Female,T
Spring,2017,57,3,2,Flounder Winter,12,CM,18,Male,U
Spring,2017,57,3,2,Haddock,20,CM,66,Female,I
Spring,2017,57,3,2,Monkfish,16,CM,66,Male,I
Spring,2017,59,3,1,Cod Atlantic,23,CM,98,Female,I
Spring,2017,59,3,1,Cod Atlantic,19,CM,58,Female,I
Spring,2017,60,3,2,Flounder Winter,17,CM,42,Female,I
Spring,2017,60,3,2,Flounder Winter,11,CM,10,Male,I
Spring,2017,60,3,2,Flounder Winter,18,CM,52,Female,I
Spring,2017,60,3,2,Flounder Winter,15,CM,34,Female,I
Spring,2017,60,3,2,Flounder Winter,13,CM,16,Male,I
Spring,2017,60,3,2,Flounder Winter,13,CM,18,Male,I
Spring,2017,60,3,2,Flounder Winter,24,CM,130,Female,T
Spring,2017,60,3,2,Flounder Winter,23,CM,124,Female,I
Spring,2017,60,3,2,Flounder Winter,12,CM,14,Female,I
Spring,2017,60,3,2,Flounder Winter,14,CM,30,Male,I
Spring,2017,60,3,2,Flounder Winter,15,CM,26,Male,I
Spring,2017,60,3,2,Flounder Winter,13,CM,16,Male,S
Spring,2017,60,3,2,Flounder Winter,18,CM,48,Female,I
Spring,2017,60,3,2,Flounder Winter,12,CM,14,Female,I
Spring,2017,60,3,2,Flounder Winter,13,CM,22,Female,I
Spring,2017,60,3,2,Flounder Winter,14,CM,26,Male,I
Spring,2017,60,3,2,Flounder Winter,20,CM,76,Female,T
Spring,2017,60,3,2,Cod Atlantic,23,CM,108,Male,I
Spring,2017,60,3,2,Monkfish,18,CM,82,Female,I
Spring,2017,60,3,2,Monkfish,17,CM,72,Female,I
Spring,2017,61,3,3,Plaice American (Dab),16,CM,26,Male,I
Spring,2017,61,3,3,Plaice American (Dab),23,CM,98,Male,T
Spring,2017,61,3,3,Plaice American (Dab),27,CM,136,Male,S
Spring,2017,61,3,3,Plaice American (Dab),27,CM,142,Male,S
Spring,2017,61,3,3,Plaice American (Dab),17,CM,34,Male,I
Spring,2017,61,3,3,Plaice American (Dab),36,CM,382,Female,R
Spring,2017,62,3,3,Plaice American (Dab),16,CM,32,Male,I
Spring,2017,62,3,3,Plaice American (Dab),43,CM,800,Female,S
Spring,2017,62,3,3,Plaice American (Dab),25,CM,112,Female,I
Spring,2017,62,3,3,Plaice American (Dab),29,CM,172,Male,R
Spring,2017,62,3,3,Plaice American (Dab),34,CM,398,Female,D
Spring,2017,62,3,3,Plaice American (Dab),30,CM,328,Female,U
Spring,2017,62,3,3,Plaice American (Dab),15,CM,22,Male,I
Spring,2017,62,3,3,Plaice American (Dab),33,CM,318,Male,R
Spring,2017,62,3,3,Plaice American (Dab),24,CM,104,Male,R
Spring,2017,62,3,3,Plaice American (Dab),27,CM,138,Male,R
Spring,2017,62,3,3,Plaice American (Dab),22,CM,76,Female,I
Spring,2017,62,3,3,Plaice American (Dab),34,CM,294,Female,S
Spring,2017,62,3,3,Plaice American (Dab),24,CM,100,Female,I
Spring,2017,62,3,3,Plaice American (Dab),39,CM,542,Female,D
Spring,2017,62,3,3,Plaice American (Dab),44,CM,660,Female,D
Spring,2017,62,3,3,Plaice American (Dab),28,CM,156,Female,I
Spring,2017,62,3,3,Plaice American (Dab),19,CM,56,Male,T
Spring,2017,62,3,3,Plaice American (Dab),27,CM,146,Female,I
Spring,2017,62,3,3,Plaice American (Dab),24,CM,90,Female,I
Spring,2017,62,3,3,Plaice American (Dab),20,CM,64,Female,I
Spring,2017,62,3,3,Plaice American (Dab),32,CM,254,Female,D
Spring,2017,62,3,3,Flounder Winter,28,CM,238,Female,D
Spring,2017,62,3,3,Flounder Winter,27,CM,234,Female,D
Spring,2017,62,3,3,Cod Atlantic,60,CM,2290,Female,R
Spring,2017,63,3,4,Plaice American (Dab),37,CM,380,Female,T
Spring,2017,63,3,4,Plaice American (Dab),20,CM,58,Female,I
Spring,2017,63,3,4,Plaice American (Dab),36,CM,396,Female,R
Spring,2017,63,3,4,Plaice American (Dab),34,CM,342,Female,R
Spring,2017,63,3,4,Plaice American (Dab),24,CM,104,Female,I
Spring,2017,63,3,4,Plaice American (Dab),37,CM,478,Female,R
Spring,2017,63,3,4,Plaice American (Dab),44,CM,914,Female,R
Spring,2017,63,3,4,Plaice American (Dab),35,CM,376,Female,D
Spring,2017,63,3,4,Plaice American (Dab),35,CM,332,Female,S
Spring,2017,64,3,4,Flounder Winter,28,CM,238,Female,D
Spring,2017,64,3,4,Flounder Winter,25,CM,160,Female,I
Spring,2017,64,3,4,Flounder Winter,21,CM,92,Male,D
Spring,2017,64,3,4,Flounder Winter,29,CM,262,Female,D
Spring,2017,64,3,4,Flounder Winter,29,CM,270,Female,D
Spring,2017,64,3,4,Flounder Winter,30,CM,264,Female,T
Spring,2017,64,3,4,Flounder Winter,24,CM,150,Female,D
Spring,2017,64,3,4,Haddock,18,CM,50,Male,I
Spring,2017,64,3,4,Haddock,22,CM,82,Female,I
Spring,2017,65,3,4,Plaice American (Dab),33,CM,330,Female,D
Spring,2017,65,3,4,Plaice American (Dab),26,CM,126,Female,I
Spring,2017,65,3,4,Plaice American (Dab),21,CM,68,Male,I
Spring,2017,65,3,4,Plaice American (Dab),27,CM,204,Female,D
Spring,2017,65,3,4,Plaice American (Dab),24,CM,122,Female,I
Spring,2017,65,3,4,Plaice American (Dab),34,CM,378,Female,D
Spring,2017,65,3,4,Plaice American (Dab),22,CM,72,Female,I
Spring,2017,65,3,4,Plaice American (Dab),19,CM,56,Female,I
Spring,2017,65,3,4,Plaice American (Dab),29,CM,208,Male,S
Spring,2017,65,3,4,Plaice American (Dab),39,CM,622,Female,D
Spring,2017,65,3,4,Plaice American (Dab),24,CM,110,Male,I
Spring,2017,65,3,4,Plaice American (Dab),21,CM,62,Female,I
Spring,2017,65,3,4,Plaice American (Dab),39,CM,546,Female,D
Spring,2017,65,3,4,Plaice American (Dab),25,CM,124,Male,R
Spring,2017,65,3,4,Plaice American (Dab),38,CM,490,Female,D
Spring,2017,65,3,4,Plaice American (Dab),23,CM,82,Female,I
Spring,2017,65,3,4,Plaice American (Dab),38,CM,496,Female,R
Spring,2017,65,3,4,Plaice American (Dab),24,CM,98,Female,I
Spring,2017,65,3,4,Plaice American (Dab),33,CM,322,Female,D
Spring,2017,65,3,4,Plaice American (Dab),24,CM,164,Female,I
Spring,2017,65,3,4,Plaice American (Dab),35,CM,464,Female,R
Spring,2017,65,3,4,Plaice American (Dab),40,CM,588,Female,R
Spring,2017,65,3,4,Plaice American (Dab),28,CM,196,Male,R
Spring,2017,65,3,4,Plaice American (Dab),22,CM,80,Female,I
Spring,2017,65,3,4,Plaice American (Dab),36,CM,436,Female,R
Spring,2017,65,3,4,Haddock,22,CM,88,Female,I
Spring,2017,65,3,4,Haddock,22,CM,80,Male,D
Spring,2017,65,3,4,Haddock,20,CM,70,Female,I
Spring,2017,66,3,4,Monkfish,19,CM,254,Female,I
Spring,2017,68,3,3,Plaice American (Dab),26,CM,120,Male,R
Spring,2017,68,3,3,Plaice American (Dab),37,CM,492,Female,R
Spring,2017,68,3,3,Plaice American (Dab),30,CM,222,Male,R
Spring,2017,68,3,3,Plaice American (Dab),29,CM,414,Female,U
Spring,2017,68,3,3,Plaice American (Dab),18,CM,30,Male,R
Spring,2017,68,3,3,Plaice American (Dab),36,CM,356,Female,D
Spring,2017,69,3,3,Plaice American (Dab),32,CM,222,Male,R
Spring,2017,69,3,3,Plaice American (Dab),41,CM,802,Female,R
Spring,2017,69,3,3,Plaice American (Dab),22,CM,68,Female,I
Spring,2017,69,3,3,Plaice American (Dab),22,CM,68,Female,I
Spring,2017,69,3,3,Plaice American (Dab),35,CM,340,Female,D
Spring,2017,69,3,3,Plaice American (Dab),30,CM,194,Male,R
Spring,2017,69,3,3,Plaice American (Dab),21,CM,54,Male,S
Spring,2017,70,3,3,Cod Atlantic,22,CM,82,Female,I
Spring,2017,70,3,3,Monkfish,21,CM,110,Male,I
Spring,2017,71,3,3,Monkfish,17,CM,62,Female,I
Spring,2017,72,3,2,Plaice American (Dab),16,CM,30,Male,I
Spring,2017,72,3,2,Plaice American (Dab),17,CM,32,Male,I
Spring,2017,72,3,2,Plaice American (Dab),35,CM,416,Female,R
Spring,2017,72,3,2,Plaice American (Dab),18,CM,44,Male,I
Spring,2017,72,3,2,Plaice American (Dab),19,CM,50,Male,D
Spring,2017,72,3,2,Plaice American (Dab),17,CM,34,Male,D
Spring,2017,72,3,2,Plaice American (Dab),16,CM,30,Male,I
Spring,2017,72,3,2,Monkfish,17,CM,84,Male,I
Spring,2017,72,3,2,Monkfish,19,CM,110,Male,I
Spring,2017,72,3,2,Monkfish,19,CM,108,Male,I
Spring,2017,72,3,2,Monkfish,17,CM,84,Male,I
Spring,2017,72,3,2,Monkfish,20,CM,102,Male,I
Spring,2017,73,3,1,Flounder Winter,11,CM,12,Female,I
Spring,2017,73,3,1,Flounder Winter,16,CM,40,Female,I
Spring,2017,73,3,1,Flounder Winter,21,CM,90,Female,D
Spring,2017,73,3,1,Flounder Winter,19,CM,66,Female,R
Spring,2017,73,3,1,Flounder Winter,10,CM,10,Male,I
Spring,2017,73,3,1,Flounder Winter,16,CM,44,Female,I
Spring,2017,73,3,1,Flounder Winter,27,CM,166,Female,T
Spring,2017,73,3,1,Flounder Winter,12,CM,16,Female,I
Spring,2017,73,3,1,Flounder Winter,20,CM,82,Female,I
Spring,2017,73,3,1,Flounder Winter,20,CM,84,Female,I
Spring,2017,73,3,1,Flounder Winter,13,CM,20,Female,I
Spring,2017,73,3,1,Flounder Winter,16,CM,42,Male,I
Spring,2017,73,3,1,Flounder Winter,8,CM,5,Female,I
Spring,2017,73,3,1,Flounder Winter,10,CM,9,Female,I
Spring,2017,73,3,1,Flounder Winter,17,CM,52,Female,I
Spring,2017,73,3,1,Flounder Winter,10,CM,10,Female,I
Spring,2017,73,3,1,Flounder Winter,13,CM,16,Male,T
Spring,2017,73,3,1,Flounder Winter,19,CM,74,Female,I
Spring,2017,75,4,3,Plaice American (Dab),22,CM,66,Male,S
Spring,2017,75,4,3,Plaice American (Dab),17,CM,28,Male,R
Spring,2017,75,4,3,Plaice American (Dab),32,CM,256,Male,R
Spring,2017,75,4,3,Plaice American (Dab),26,CM,130,Male,S
Spring,2017,75,4,3,Plaice American (Dab),16,CM,26,Male,I
Spring,2017,75,4,3,Plaice American (Dab),41,CM,578,Female,D
Spring,2017,75,4,3,Plaice American (Dab),40,CM,488,Female,R
Spring,2017,75,4,3,Plaice American (Dab),28,CM,172,Female,D
Spring,2017,75,4,3,Flounder Winter,13,CM,18,Female,I
Spring,2017,75,4,3,Flounder Winter,19,CM,62,Female,I
Spring,2017,75,4,3,Flounder Winter,16,CM,40,Female,I
Spring,2017,75,4,3,Flounder Winter,12,CM,16,Female,I
Spring,2017,75,4,3,Haddock,18,CM,38,Male,T
Spring,2017,75,4,3,Monkfish,18,CM,126,Male,I
Spring,2017,75,4,3,Monkfish,14,CM,46,Male,I
Spring,2017,75,4,3,Monkfish,15,CM,52,Female,I
Spring,2017,76,4,3,Plaice American (Dab),37,CM,460,Female,R
Spring,2017,76,4,3,Plaice American (Dab),17,CM,28,Female,I
Spring,2017,76,4,3,Plaice American (Dab),28,CM,170,Male,T
Spring,2017,76,4,3,Plaice American (Dab),20,CM,52,Male,T
Spring,2017,76,4,3,Plaice American (Dab),35,CM,420,Female,U
Spring,2017,76,4,3,Plaice American (Dab),28,CM,176,Male,R
Spring,2017,76,4,3,Plaice American (Dab),28,CM,136,Male,T
Spring,2017,76,4,3,Flounder Winter,18,CM,56,Female,I
Spring,2017,76,4,3,Flounder Winter,16,CM,36,Female,I
Spring,2017,76,4,3,Haddock,19,CM,50,Female,I
Spring,2017,76,4,3,Haddock,20,CM,66,Female,I
Spring,2017,77,4,4,Plaice American (Dab),20,CM,50,Female,I
Spring,2017,77,4,4,Plaice American (Dab),17,CM,28,Female,I
Spring,2017,77,4,4,Plaice American (Dab),31,CM,254,Female,D
Spring,2017,77,4,4,Plaice American (Dab),22,CM,76,Male,I
Spring,2017,77,4,4,Plaice American (Dab),20,CM,52,Male,I
Spring,2017,77,4,4,Plaice American (Dab),20,CM,48,Male,I
Spring,2017,77,4,4,Plaice American (Dab),22,CM,66,Female,I
Spring,2017,77,4,4,Plaice American (Dab),20,CM,66,Female,I
Spring,2017,77,4,4,Plaice American (Dab),22,CM,80,Female,I
Spring,2017,77,4,4,Plaice American (Dab),40,CM,572,Female,D
Spring,2017,77,4,4,Plaice American (Dab),27,CM,132,Male,T
Spring,2017,77,4,4,Plaice American (Dab),23,CM,88,Female,I
Spring,2017,77,4,4,Monkfish,23,CM,198,Female,I
Spring,2017,77,4,4,Monkfish,20,CM,114,Female,I
Spring,2017,77,4,4,Halibut Atlantic,120,CM,20280,Female,I
Spring,2017,78,4,4,Flounder Winter,28,CM,224,Female,D
Spring,2017,78,4,4,Flounder Winter,23,CM,130,Female,I
Spring,2017,78,4,4,Flounder Winter,25,CM,192,Female,D
Spring,2017,78,4,4,Flounder Winter,24,CM,150,Female,I
Spring,2017,78,4,4,Flounder Winter,24,CM,144,Female,T
Spring,2017,78,4,4,Flounder Winter,14,CM,26,Female,I
Spring,2017,78,4,4,Flounder Winter,17,CM,46,Male,T
Spring,2017,78,4,4,Haddock,20,CM,58,Male,I
Spring,2017,78,4,4,Haddock,21,CM,76,Male,I
Spring,2017,78,4,4,Haddock,17,CM,42,Female,I
Spring,2017,78,4,4,Monkfish,18,CM,116,Female,I
Spring,2017,79,4,2,Cod Atlantic,24,CM,118,Female,I
Spring,2017,79,4,2,Monkfish,17,CM,74,Male,I
Spring,2017,79,4,2,Monkfish,11,CM,20,Male,I
Spring,2017,79,4,2,Monkfish,15,CM,50,Female,I
Spring,2017,82,4,1,Flounder Winter,10,CM,10,Male,I
Spring,2017,82,4,1,Flounder Winter,15,CM,34,Female,I
Spring,2017,82,4,1,Flounder Winter,19,CM,64,Female,T
Spring,2017,82,4,1,Flounder Winter,15,CM,42,Female,I
Spring,2017,82,4,1,Flounder Winter,16,CM,38,Female,I
Spring,2017,82,4,1,Flounder Winter,9,CM,6,Female,I
Spring,2017,82,4,1,Flounder Winter,11,CM,14,Female,I
Spring,2017,82,4,1,Flounder Winter,14,CM,28,Male,I
Spring,2017,82,4,1,Flounder Winter,10,CM,10,Female,I
Spring,2017,82,4,1,Flounder Winter,18,CM,52,Female,I
Spring,2017,82,4,1,Flounder Winter,13,CM,22,Female,I
Spring,2017,82,4,1,Flounder Winter,11,CM,14,Male,I
Spring,2017,82,4,1,Flounder Winter,12,CM,20,Female,I
Spring,2017,82,4,1,Flounder Winter,15,CM,32,Female,I
Spring,2017,82,4,1,Flounder Winter,13,CM,24,Male,I
Spring,2017,82,4,1,Flounder Winter,27,CM,204,Female,S
Spring,2017,82,4,1,Flounder Winter,20,CM,78,Female,S
Spring,2017,82,4,1,Flounder Winter,15,CM,38,Female,I
Spring,2017,85,4,3,Plaice American (Dab),17,CM,32,Male,I
Spring,2017,85,4,3,Plaice American (Dab),23,CM,76,Male,I
Spring,2017,85,4,3,Plaice American (Dab),34,CM,354,Female,R
Spring,2017,85,4,3,Plaice American (Dab),25,CM,104,Male,R
Spring,2017,85,4,3,Plaice American (Dab),24,CM,84,Male,R
Spring,2017,85,4,3,Plaice American (Dab),21,CM,58,Male,S
Spring,2017,85,4,3,Plaice American (Dab),18,CM,36,Male,I
Spring,2017,85,4,3,Plaice American (Dab),16,CM,25,Male,I
Spring,2017,85,4,3,Plaice American (Dab),16,CM,25,Female,I
Spring,2017,85,4,3,Plaice American (Dab),25,CM,98,Male,R
Spring,2017,85,4,3,Plaice American (Dab),16,CM,24,Male,I
Spring,2017,85,4,3,Plaice American (Dab),17,CM,30,Male,I
Spring,2017,85,4,3,Plaice American (Dab),37,CM,510,Female,U
Spring,2017,85,4,3,Flounder Winter,16,CM,36,Female,I
Spring,2017,85,4,3,Flounder Winter,15,CM,38,Female,I
Spring,2017,85,4,3,Flounder Winter,16,CM,40,Female,I
Spring,2017,85,4,3,Flounder Winter,14,CM,26,Male,I
Spring,2017,85,4,3,Flounder Winter,13,CM,20,Male,I
Spring,2017,85,4,3,Flounder Winter,14,CM,28,Female,I
Spring,2017,85,4,3,Flounder Winter,21,CM,98,Female,T
Spring,2017,85,4,3,Flounder Winter,15,CM,30,Female,I
Spring,2017,85,4,3,Flounder Winter,9,CM,8,Male,I
Spring,2017,85,4,3,Flounder Winter,34,CM,434,Female,T
Spring,2017,85,4,3,Flounder Winter,11,CM,14,Female,I
Spring,2017,85,4,3,Flounder Winter,15,CM,28,Male,I
Spring,2017,85,4,3,Flounder Winter,13,CM,18,Male,I
Spring,2017,85,4,3,Flounder Winter,15,CM,26,Male,I
Spring,2017,86,4,4,Haddock,16,CM,36,Female,I
Spring,2017,86,4,4,Haddock,16,CM,34,Male,I
Spring,2017,86,4,4,Haddock,19,CM,48,Female,I
Spring,2017,86,4,4,Monkfish,21,CM,150,Male,I
Spring,2017,87,4,4,Flounder Winter,21,CM,90,Female,I
Spring,2017,87,4,4,Flounder Winter,18,CM,56,Female,I
Spring,2017,87,4,4,Flounder Winter,15,CM,32,Female,I
Spring,2017,87,4,4,Flounder Winter,19,CM,70,Female,I
Spring,2017,87,4,4,Flounder Winter,28,CM,256,Female,I
Spring,2017,87,4,4,Flounder Winter,20,CM,80,Female,I
Spring,2017,87,4,4,Flounder Winter,16,CM,42,Female,I
Spring,2017,87,4,4,Cod Atlantic,28,CM,188,Female,I
Spring,2017,87,4,4,Haddock,21,CM,74,Female,I
Spring,2017,87,4,4,Monkfish,17,CM,100,Female,I
Spring,2017,88,4,4,Plaice American (Dab),44,CM,808,Female,D
Spring,2017,88,4,4,Plaice American (Dab),35,CM,346,Female,D
Spring,2017,88,4,4,Plaice American (Dab),17,CM,30,Male,I
Spring,2017,88,4,4,Plaice American (Dab),21,CM,68,Female,I
Spring,2017,88,4,4,Plaice American (Dab),29,CM,224,Female,S
Spring,2017,88,4,4,Plaice American (Dab),18,CM,38,Male,I
Spring,2017,88,4,4,Plaice American (Dab),22,CM,76,Male,I
Spring,2017,88,4,4,Plaice American (Dab),22,CM,70,Female,I
Spring,2017,88,4,4,Plaice American (Dab),32,CM,246,Male,R
Spring,2017,88,4,4,Plaice American (Dab),20,CM,48,Male,I
Spring,2017,88,4,4,Plaice American (Dab),31,CM,258,Female,D
Spring,2017,88,4,4,Plaice American (Dab),29,CM,190,Male,R
Spring,2017,88,4,4,Plaice American (Dab),25,CM,122,Female,I
Spring,2017,88,4,4,Plaice American (Dab),29,CM,180,Male,R
Spring,2017,88,4,4,Plaice American (Dab),31,CM,222,Male,R
Spring,2017,88,4,4,Plaice American (Dab),30,CM,208,Male,S
Spring,2017,88,4,4,Plaice American (Dab),37,CM,446,Female,D
Spring,2017,88,4,4,Plaice American (Dab),33,CM,306,Female,D
Spring,2017,88,4,4,Plaice American (Dab),36,CM,412,Female,D
Spring,2017,88,4,4,Plaice American (Dab),23,CM,76,Female,I
Spring,2017,88,4,4,Haddock,20,CM,70,Male,I
Spring,2017,88,4,4,Haddock,22,CM,86,Female,I
Spring,2017,88,4,4,Haddock,23,CM,110,Male,I
Spring,2017,88,4,4,Haddock,25,CM,124,Male,T
Spring,2017,88,4,4,Haddock,34,CM,384,Female,D
Spring,2017,88,4,4,Haddock,26,CM,158,Female,I
Spring,2017,88,4,4,Haddock,24,CM,106,Male,D
Spring,2017,88,4,4,Haddock,20,CM,70,Male,I
Spring,2017,88,4,4,Haddock,26,CM,146,Female,S
Spring,2017,88,4,4,Haddock,21,CM,88,Female,I
Spring,2017,88,4,4,Haddock,23,CM,96,Female,I
Spring,2017,88,4,4,Haddock,21,CM,72,Female,I
Spring,2017,88,4,4,Haddock,29,CM,220,Male,D
Spring,2017,88,4,4,Haddock,21,CM,78,Female,I
Spring,2017,88,4,4,Haddock,19,CM,56,Male,D
Spring,2017,88,4,4,Monkfish,39,CM,832,Female,I
Spring,2017,88,4,4,Monkfish,23,CM,158,Male,I
Spring,2017,88,4,4,Monkfish,53,CM,2244,Female,T
Spring,2017,89,4,3,Flounder Yellowtail,26,CM,130,Female,D
Spring,2017,89,4,3,Monkfish,18,CM,98,Male,I
Spring,2017,90,4,2,Flounder Winter,13,CM,18,Male,I
Spring,2017,90,4,2,Flounder Winter,15,CM,34,Female,I
Spring,2017,90,4,2,Flounder Winter,27,CM,182,Female,S
Spring,2017,90,4,2,Flounder Winter,14,CM,26,Female,I
Spring,2017,90,4,2,Flounder Winter,15,CM,28,Male,I
Spring,2017,90,4,2,Flounder Winter,21,CM,102,Female,D
Spring,2017,90,4,2,Flounder Winter,12,CM,18,Male,I
Spring,2017,90,4,2,Flounder Winter,16,CM,44,Female,I
Spring,2017,90,4,2,Flounder Winter,17,CM,54,Male,R
Spring,2017,90,4,2,Flounder Winter,21,CM,106,Male,U
Spring,2017,90,4,2,Flounder Winter,22,CM,116,Male,U
Spring,2017,90,4,2,Flounder Winter,24,CM,156,Male,U
Spring,2017,90,4,2,Flounder Winter,19,CM,64,Male,I
Spring,2017,90,4,2,Monkfish,13,CM,38,Male,I
Spring,2017,90,4,2,Monkfish,17,CM,58,Female,I
Spring,2017,91,4,3,Plaice American (Dab),37,CM,520,Female,D
Spring,2017,91,4,3,Plaice American (Dab),18,CM,34,Male,I
Spring,2017,91,4,3,Plaice American (Dab),20,CM,56,Female,I
